,loss,params,iteration,estimators,time
309,0.24647000484764026,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 48, 'learning_rate': 0.0884342155747991, 'subsample_for_bin': 240000, 'min_child_samples': 160, 'reg_alpha': 0.8775510204081632, 'reg_lambda': 1.0, 'colsample_bytree': 0.7333333333333333, 'subsample': 1.0}",306,11,1.1374597230000063
310,0.24650185918720902,"{'class_weight': None, 'boosting_type': 'gbdt', 'num_leaves': 139, 'learning_rate': 0.19926284742685216, 'subsample_for_bin': 100000, 'min_child_samples': 260, 'reg_alpha': 0.673469387755102, 'reg_lambda': 0.0, 'colsample_bytree': 0.6444444444444444, 'subsample': 0.8787878787878789}",374,12,1.2827349450000156
311,0.24651269797474495,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 68, 'learning_rate': 0.06930722759417562, 'subsample_for_bin': 200000, 'min_child_samples': 180, 'reg_alpha': 0.7346938775510203, 'reg_lambda': 0.04081632653061224, 'colsample_bytree': 0.8222222222222222, 'subsample': 0.8383838383838385}",341,29,1.646420083999942
312,0.24665931960795906,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 98, 'learning_rate': 0.005037062407420691, 'subsample_for_bin': 260000, 'min_child_samples': 105, 'reg_alpha': 0.2857142857142857, 'reg_lambda': 0.4693877551020408, 'colsample_bytree': 0.7333333333333333, 'subsample': 1.0}",106,96,1.9518566039999996
313,0.246737445335091,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 30, 'learning_rate': 0.027432093305280215, 'subsample_for_bin': 80000, 'min_child_samples': 180, 'reg_alpha': 0.04081632653061224, 'reg_lambda': 0.3877551020408163, 'colsample_bytree': 0.9111111111111111, 'subsample': 1.0}",395,37,1.4306579260000944
314,0.2467738501544281,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 133, 'learning_rate': 0.007673526341891829, 'subsample_for_bin': 120000, 'min_child_samples': 260, 'reg_alpha': 0.9183673469387754, 'reg_lambda': 0.32653061224489793, 'colsample_bytree': 0.9555555555555555, 'subsample': 0.8484848484848485}",19,100,1.485541091000016
315,0.24684630768599347,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 51, 'learning_rate': 0.03754657786758937, 'subsample_for_bin': 120000, 'min_child_samples': 125, 'reg_alpha': 0.6326530612244897, 'reg_lambda': 0.3469387755102041, 'colsample_bytree': 0.7333333333333333, 'subsample': 1.0}",480,13,1.2215190379999967
316,0.2468537809911726,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 68, 'learning_rate': 0.11325719275394726, 'subsample_for_bin': 20000, 'min_child_samples': 380, 'reg_alpha': 0.2857142857142857, 'reg_lambda': 0.5102040816326531, 'colsample_bytree': 0.6444444444444444, 'subsample': 1.0}",237,8,0.9417832100000396
317,0.2469684367094762,"{'class_weight': None, 'boosting_type': 'gbdt', 'num_leaves': 146, 'learning_rate': 0.030308041131661214, 'subsample_for_bin': 160000, 'min_child_samples': 120, 'reg_alpha': 0.2040816326530612, 'reg_lambda': 0.12244897959183673, 'colsample_bytree': 0.7333333333333333, 'subsample': 0.8080808080808082}",280,47,1.7898832849999735
318,0.24703589647871582,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 142, 'learning_rate': 0.0827474048387851, 'subsample_for_bin': 40000, 'min_child_samples': 115, 'reg_alpha': 0.8571428571428571, 'reg_lambda': 0.8979591836734693, 'colsample_bytree': 0.6444444444444444, 'subsample': 1.0}",444,12,1.22244736499988
319,0.2470616665980767,"{'class_weight': None, 'boosting_type': 'gbdt', 'num_leaves': 110, 'learning_rate': 0.11665278239979583, 'subsample_for_bin': 40000, 'min_child_samples': 205, 'reg_alpha': 0.8775510204081632, 'reg_lambda': 0.02040816326530612, 'colsample_bytree': 1.0, 'subsample': 0.8585858585858586}",469,16,1.6727652829999897
320,0.24711750865493853,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 101, 'learning_rate': 0.053323470492027424, 'subsample_for_bin': 100000, 'min_child_samples': 430, 'reg_alpha': 0.6938775510204082, 'reg_lambda': 0.7346938775510203, 'colsample_bytree': 0.9111111111111111, 'subsample': 1.0}",179,17,1.0020616130000235
321,0.24712704259968976,"{'class_weight': None, 'boosting_type': 'dart', 'num_leaves': 54, 'learning_rate': 0.014916071147326697, 'subsample_for_bin': 140000, 'min_child_samples': 325, 'reg_alpha': 0.7755102040816326, 'reg_lambda': 0.4897959183673469, 'colsample_bytree': 0.8666666666666667, 'subsample': 0.6666666666666667}",143,92,2.2560911120000355
322,0.24716230433245379,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 81, 'learning_rate': 0.09176075208743704, 'subsample_for_bin': 60000, 'min_child_samples': 85, 'reg_alpha': 0.8979591836734693, 'reg_lambda': 0.9591836734693877, 'colsample_bytree': 0.6, 'subsample': 1.0}",360,10,1.1964177119999704
323,0.24718336165515464,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 127, 'learning_rate': 0.005838803744176648, 'subsample_for_bin': 80000, 'min_child_samples': 340, 'reg_alpha': 0.08163265306122448, 'reg_lambda': 0.6326530612244897, 'colsample_bytree': 0.9555555555555555, 'subsample': 0.5858585858585859}",273,100,1.5363970490000156
324,0.2471970941127355,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 116, 'learning_rate': 0.04133001995671539, 'subsample_for_bin': 160000, 'min_child_samples': 150, 'reg_alpha': 0.7142857142857142, 'reg_lambda': 0.9387755102040816, 'colsample_bytree': 0.8222222222222222, 'subsample': 1.0}",367,23,1.262985910999987
325,0.247200534165547,"{'class_weight': None, 'boosting_type': 'dart', 'num_leaves': 108, 'learning_rate': 0.015250231211196221, 'subsample_for_bin': 40000, 'min_child_samples': 355, 'reg_alpha': 0.6530612244897959, 'reg_lambda': 0.8775510204081632, 'colsample_bytree': 1.0, 'subsample': 0.5202020202020202}",448,100,2.304404233000014
326,0.24722443273470263,"{'class_weight': 'balanced', 'boosting_type': 'dart', 'num_leaves': 81, 'learning_rate': 0.16505910488604397, 'subsample_for_bin': 120000, 'min_child_samples': 225, 'reg_alpha': 0.24489795918367346, 'reg_lambda': 0.3061224489795918, 'colsample_bytree': 0.9111111111111111, 'subsample': 0.9797979797979799}",445,18,2.9775157779999972
327,0.24725923499011704,"{'class_weight': None, 'boosting_type': 'gbdt', 'num_leaves': 74, 'learning_rate': 0.12935930820975056, 'subsample_for_bin': 240000, 'min_child_samples': 165, 'reg_alpha': 1.0, 'reg_lambda': 0.12244897959183673, 'colsample_bytree': 1.0, 'subsample': 0.6767676767676768}",231,23,1.763605611999992
328,0.24732372455647678,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 138, 'learning_rate': 0.08305352042021888, 'subsample_for_bin': 280000, 'min_child_samples': 385, 'reg_alpha': 0.6326530612244897, 'reg_lambda': 0.4693877551020408, 'colsample_bytree': 0.7777777777777778, 'subsample': 1.0}",150,12,0.9840427709999631
329,0.2473406866716582,"{'class_weight': None, 'boosting_type': 'gbdt', 'num_leaves': 42, 'learning_rate': 0.11409670959818123, 'subsample_for_bin': 200000, 'min_child_samples': 425, 'reg_alpha': 0.7755102040816326, 'reg_lambda': 0.5918367346938775, 'colsample_bytree': 0.8666666666666667, 'subsample': 0.9595959595959596}",490,8,1.2505855399999746
330,0.24735104930161123,"{'class_weight': 'balanced', 'boosting_type': 'dart', 'num_leaves': 103, 'learning_rate': 0.055945612728102, 'subsample_for_bin': 80000, 'min_child_samples': 145, 'reg_alpha': 0.3469387755102041, 'reg_lambda': 0.08163265306122448, 'colsample_bytree': 0.7777777777777778, 'subsample': 0.6212121212121212}",409,67,3.0192152670000496
331,0.24737542613090013,"{'class_weight': 'balanced', 'boosting_type': 'dart', 'num_leaves': 123, 'learning_rate': 0.005753196707328522, 'subsample_for_bin': 60000, 'min_child_samples': 205, 'reg_alpha': 0.7551020408163265, 'reg_lambda': 0.24489795918367346, 'colsample_bytree': 0.9111111111111111, 'subsample': 0.8484848484848485}",313,100,2.5824444599999197
332,0.2474473221413359,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 123, 'learning_rate': 0.05913178504865036, 'subsample_for_bin': 80000, 'min_child_samples': 395, 'reg_alpha': 0.5918367346938775, 'reg_lambda': 0.7959183673469387, 'colsample_bytree': 0.9111111111111111, 'subsample': 1.0}",50,16,1.0599458359999971
333,0.24760937228946212,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 63, 'learning_rate': 0.013854191076355483, 'subsample_for_bin': 200000, 'min_child_samples': 355, 'reg_alpha': 0.8163265306122448, 'reg_lambda': 0.673469387755102, 'colsample_bytree': 0.8666666666666667, 'subsample': 1.0}",176,70,1.3171559649999836
334,0.24763646981898213,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 81, 'learning_rate': 0.08745997259947594, 'subsample_for_bin': 20000, 'min_child_samples': 110, 'reg_alpha': 0.061224489795918366, 'reg_lambda': 0.836734693877551, 'colsample_bytree': 0.7777777777777778, 'subsample': 0.8838383838383839}",297,16,1.9523846189999858
335,0.24765017157932712,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 85, 'learning_rate': 0.005991692591322071, 'subsample_for_bin': 60000, 'min_child_samples': 330, 'reg_alpha': 0.42857142857142855, 'reg_lambda': 0.7142857142857142, 'colsample_bytree': 0.9111111111111111, 'subsample': 1.0}",122,99,1.5828001879999647
336,0.24765611478848737,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 38, 'learning_rate': 0.1510607226238384, 'subsample_for_bin': 80000, 'min_child_samples': 470, 'reg_alpha': 0.04081632653061224, 'reg_lambda': 0.5714285714285714, 'colsample_bytree': 0.6444444444444444, 'subsample': 1.0}",394,6,0.9273243210000146
337,0.247722078242685,"{'class_weight': None, 'boosting_type': 'dart', 'num_leaves': 130, 'learning_rate': 0.01093822113634156, 'subsample_for_bin': 60000, 'min_child_samples': 365, 'reg_alpha': 0.4897959183673469, 'reg_lambda': 0.04081632653061224, 'colsample_bytree': 0.8666666666666667, 'subsample': 0.6414141414141414}",84,100,2.2688920599999847
338,0.2477676637783044,"{'class_weight': 'balanced', 'boosting_type': 'dart', 'num_leaves': 138, 'learning_rate': 0.00617133088915982, 'subsample_for_bin': 160000, 'min_child_samples': 210, 'reg_alpha': 0.26530612244897955, 'reg_lambda': 0.8163265306122448, 'colsample_bytree': 0.9555555555555555, 'subsample': 0.51010101010101}",433,100,2.803367999999864
339,0.24776964914657196,"{'class_weight': 'balanced', 'boosting_type': 'dart', 'num_leaves': 112, 'learning_rate': 0.005795842171396196, 'subsample_for_bin': 220000, 'min_child_samples': 455, 'reg_alpha': 0.04081632653061224, 'reg_lambda': 0.36734693877551017, 'colsample_bytree': 0.9111111111111111, 'subsample': 0.8383838383838385}",389,91,2.2023116359999904
340,0.2477822982300114,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 50, 'learning_rate': 0.09989441973977974, 'subsample_for_bin': 100000, 'min_child_samples': 210, 'reg_alpha': 1.0, 'reg_lambda': 0.9795918367346939, 'colsample_bytree': 0.7333333333333333, 'subsample': 1.0}",383,10,1.1359590260000232
341,0.2479215921947049,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 135, 'learning_rate': 0.011996050644130365, 'subsample_for_bin': 200000, 'min_child_samples': 305, 'reg_alpha': 0.16326530612244897, 'reg_lambda': 0.3877551020408163, 'colsample_bytree': 1.0, 'subsample': 1.0}",71,77,1.6097947689999614
342,0.2479302947910238,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 93, 'learning_rate': 0.08876136893232202, 'subsample_for_bin': 140000, 'min_child_samples': 210, 'reg_alpha': 0.26530612244897955, 'reg_lambda': 0.9183673469387754, 'colsample_bytree': 0.7777777777777778, 'subsample': 1.0}",492,9,1.1134944500001893
343,0.2479349306343389,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 83, 'learning_rate': 0.010272695546664568, 'subsample_for_bin': 100000, 'min_child_samples': 155, 'reg_alpha': 0.42857142857142855, 'reg_lambda': 0.7959183673469387, 'colsample_bytree': 0.8666666666666667, 'subsample': 1.0}",247,94,1.9119924660000152
344,0.247966203268294,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 117, 'learning_rate': 0.14720613573058514, 'subsample_for_bin': 20000, 'min_child_samples': 480, 'reg_alpha': 0.5102040816326531, 'reg_lambda': 0.7959183673469387, 'colsample_bytree': 0.6888888888888889, 'subsample': 1.0}",180,5,0.926185984999961
345,0.24798779519947922,"{'class_weight': None, 'boosting_type': 'dart', 'num_leaves': 106, 'learning_rate': 0.12104078694567788, 'subsample_for_bin': 60000, 'min_child_samples': 85, 'reg_alpha': 0.7551020408163265, 'reg_lambda': 0.6938775510204082, 'colsample_bytree': 0.6, 'subsample': 0.5606060606060606}",105,13,3.2953339250000226
346,0.24799326253139664,"{'class_weight': 'balanced', 'boosting_type': 'dart', 'num_leaves': 61, 'learning_rate': 0.017547515998050538, 'subsample_for_bin': 20000, 'min_child_samples': 150, 'reg_alpha': 0.9795918367346939, 'reg_lambda': 0.5510204081632653, 'colsample_bytree': 1.0, 'subsample': 0.5909090909090909}",422,97,2.899463093000122
347,0.2480589600830524,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 59, 'learning_rate': 0.015026636248522334, 'subsample_for_bin': 200000, 'min_child_samples': 65, 'reg_alpha': 0.7346938775510203, 'reg_lambda': 0.7959183673469387, 'colsample_bytree': 0.6888888888888889, 'subsample': 1.0}",379,12,1.6930914629999734
348,0.24806830045299577,"{'class_weight': None, 'boosting_type': 'dart', 'num_leaves': 45, 'learning_rate': 0.008540852748112464, 'subsample_for_bin': 260000, 'min_child_samples': 290, 'reg_alpha': 0.5714285714285714, 'reg_lambda': 0.1020408163265306, 'colsample_bytree': 0.9555555555555555, 'subsample': 0.7171717171717171}",96,97,2.4143701969999825
349,0.24810755184524869,"{'class_weight': None, 'boosting_type': 'gbdt', 'num_leaves': 72, 'learning_rate': 0.006868866546589226, 'subsample_for_bin': 280000, 'min_child_samples': 320, 'reg_alpha': 0.7551020408163265, 'reg_lambda': 0.18367346938775508, 'colsample_bytree': 0.9111111111111111, 'subsample': 0.7121212121212122}",182,99,1.384860797999977
350,0.2481305139384513,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 71, 'learning_rate': 0.03810526748634296, 'subsample_for_bin': 260000, 'min_child_samples': 305, 'reg_alpha': 0.4081632653061224, 'reg_lambda': 0.4897959183673469, 'colsample_bytree': 0.8666666666666667, 'subsample': 1.0}",91,26,1.1471064129999604
351,0.24816245532360715,"{'class_weight': 'balanced', 'boosting_type': 'dart', 'num_leaves': 81, 'learning_rate': 0.00540314896341784, 'subsample_for_bin': 180000, 'min_child_samples': 145, 'reg_alpha': 0.8571428571428571, 'reg_lambda': 0.5510204081632653, 'colsample_bytree': 0.8666666666666667, 'subsample': 0.6060606060606061}",349,93,2.8060965879999458
352,0.24821406564734283,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 128, 'learning_rate': 0.005991692591322071, 'subsample_for_bin': 60000, 'min_child_samples': 260, 'reg_alpha': 0.7142857142857142, 'reg_lambda': 0.9183673469387754, 'colsample_bytree': 1.0, 'subsample': 1.0}",250,99,1.6886850849999746
353,0.24824550788703104,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 138, 'learning_rate': 0.08397867859761513, 'subsample_for_bin': 200000, 'min_child_samples': 110, 'reg_alpha': 0.14285714285714285, 'reg_lambda': 0.8571428571428571, 'colsample_bytree': 0.6444444444444444, 'subsample': 0.893939393939394}",145,23,1.7866136650000044
354,0.24824844921488531,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 89, 'learning_rate': 0.057836101016393276, 'subsample_for_bin': 200000, 'min_child_samples': 315, 'reg_alpha': 0.12244897959183673, 'reg_lambda': 0.7755102040816326, 'colsample_bytree': 0.7333333333333333, 'subsample': 1.0}",408,10,1.0402969090000624
355,0.2482728219792435,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 62, 'learning_rate': 0.008700006009044876, 'subsample_for_bin': 280000, 'min_child_samples': 375, 'reg_alpha': 0.6938775510204082, 'reg_lambda': 0.673469387755102, 'colsample_bytree': 1.0, 'subsample': 1.0}",497,83,1.588370212999962
356,0.24832168973622348,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 143, 'learning_rate': 0.1284074900672029, 'subsample_for_bin': 120000, 'min_child_samples': 185, 'reg_alpha': 0.14285714285714285, 'reg_lambda': 0.5510204081632653, 'colsample_bytree': 0.8666666666666667, 'subsample': 1.0}",216,5,1.151300153999955
357,0.24833803552379463,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 107, 'learning_rate': 0.13323765904001916, 'subsample_for_bin': 280000, 'min_child_samples': 270, 'reg_alpha': 0.6122448979591836, 'reg_lambda': 1.0, 'colsample_bytree': 0.7333333333333333, 'subsample': 1.0}",253,7,1.006179174999943
358,0.2483670064257304,"{'class_weight': None, 'boosting_type': 'dart', 'num_leaves': 127, 'learning_rate': 0.009647663224128009, 'subsample_for_bin': 140000, 'min_child_samples': 240, 'reg_alpha': 0.7755102040816326, 'reg_lambda': 0.2040816326530612, 'colsample_bytree': 0.9555555555555555, 'subsample': 0.7878787878787878}",325,100,2.545435113000053
359,0.2484140532338851,"{'class_weight': 'balanced', 'boosting_type': 'dart', 'num_leaves': 79, 'learning_rate': 0.005463336267001169, 'subsample_for_bin': 60000, 'min_child_samples': 80, 'reg_alpha': 0.08163265306122448, 'reg_lambda': 0.836734693877551, 'colsample_bytree': 0.6, 'subsample': 0.5757575757575758}",486,95,3.4185845360000258
360,0.2484144949096414,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 145, 'learning_rate': 0.032390959551047066, 'subsample_for_bin': 240000, 'min_child_samples': 200, 'reg_alpha': 0.673469387755102, 'reg_lambda': 0.22448979591836732, 'colsample_bytree': 0.9111111111111111, 'subsample': 1.0}",243,30,1.3073055620000105
361,0.2484762720458018,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 44, 'learning_rate': 0.006194161098119677, 'subsample_for_bin': 160000, 'min_child_samples': 355, 'reg_alpha': 0.16326530612244897, 'reg_lambda': 0.3469387755102041, 'colsample_bytree': 1.0, 'subsample': 1.0}",314,83,1.6801431110000067
362,0.24849895169639935,"{'class_weight': 'balanced', 'boosting_type': 'dart', 'num_leaves': 139, 'learning_rate': 0.007153611964206487, 'subsample_for_bin': 60000, 'min_child_samples': 355, 'reg_alpha': 0.2857142857142857, 'reg_lambda': 0.6326530612244897, 'colsample_bytree': 0.9111111111111111, 'subsample': 0.5252525252525253}",426,99,2.331680611000138
363,0.24857450207961862,"{'class_weight': None, 'boosting_type': 'gbdt', 'num_leaves': 118, 'learning_rate': 0.009195482186405599, 'subsample_for_bin': 160000, 'min_child_samples': 240, 'reg_alpha': 0.04081632653061224, 'reg_lambda': 0.22448979591836732, 'colsample_bytree': 1.0, 'subsample': 0.8787878787878789}",342,97,1.711319818999982
364,0.2486086184830889,"{'class_weight': None, 'boosting_type': 'dart', 'num_leaves': 97, 'learning_rate': 0.0054835473220934666, 'subsample_for_bin': 140000, 'min_child_samples': 355, 'reg_alpha': 0.5918367346938775, 'reg_lambda': 1.0, 'colsample_bytree': 0.9111111111111111, 'subsample': 0.6363636363636364}",493,93,2.251756742999987
365,0.2486324916814695,"{'class_weight': 'balanced', 'boosting_type': 'dart', 'num_leaves': 104, 'learning_rate': 0.02846397739454339, 'subsample_for_bin': 60000, 'min_child_samples': 190, 'reg_alpha': 0.7959183673469387, 'reg_lambda': 0.26530612244897955, 'colsample_bytree': 0.9555555555555555, 'subsample': 0.8737373737373737}",5,97,2.758590456000036
366,0.24863708617462643,"{'class_weight': 'balanced', 'boosting_type': 'dart', 'num_leaves': 138, 'learning_rate': 0.008261677945375495, 'subsample_for_bin': 20000, 'min_child_samples': 90, 'reg_alpha': 0.7755102040816326, 'reg_lambda': 0.36734693877551017, 'colsample_bytree': 0.7333333333333333, 'subsample': 0.7121212121212122}",168,76,3.0630315839999867
367,0.24864006506804803,"{'class_weight': None, 'boosting_type': 'gbdt', 'num_leaves': 120, 'learning_rate': 0.028359065923651342, 'subsample_for_bin': 220000, 'min_child_samples': 130, 'reg_alpha': 0.4081632653061224, 'reg_lambda': 0.3877551020408163, 'colsample_bytree': 0.8666666666666667, 'subsample': 0.5050505050505051}",178,92,1.8092417629999318
368,0.24879966854834656,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 131, 'learning_rate': 0.12421023520674607, 'subsample_for_bin': 220000, 'min_child_samples': 360, 'reg_alpha': 0.2857142857142857, 'reg_lambda': 0.2040816326530612, 'colsample_bytree': 1.0, 'subsample': 1.0}",9,8,1.0921279400000117
369,0.24892362160439507,"{'class_weight': 'balanced', 'boosting_type': 'dart', 'num_leaves': 91, 'learning_rate': 0.010897905447059984, 'subsample_for_bin': 180000, 'min_child_samples': 155, 'reg_alpha': 0.9387755102040816, 'reg_lambda': 1.0, 'colsample_bytree': 0.9555555555555555, 'subsample': 0.8787878787878789}",131,97,2.8664706680000336
370,0.2489432636303297,"{'class_weight': None, 'boosting_type': 'dart', 'num_leaves': 54, 'learning_rate': 0.028254541131562887, 'subsample_for_bin': 120000, 'min_child_samples': 115, 'reg_alpha': 0.16326530612244897, 'reg_lambda': 0.8163265306122448, 'colsample_bytree': 0.7333333333333333, 'subsample': 0.6919191919191919}",110,100,3.1656548459999954
371,0.2489908946671584,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 97, 'learning_rate': 0.1499492267569419, 'subsample_for_bin': 220000, 'min_child_samples': 225, 'reg_alpha': 0.24489795918367346, 'reg_lambda': 0.18367346938775508, 'colsample_bytree': 1.0, 'subsample': 1.0}",121,6,1.1018140180000273
372,0.24917171260075843,"{'class_weight': None, 'boosting_type': 'gbdt', 'num_leaves': 129, 'learning_rate': 0.006080848424946632, 'subsample_for_bin': 20000, 'min_child_samples': 335, 'reg_alpha': 0.8571428571428571, 'reg_lambda': 0.4081632653061224, 'colsample_bytree': 0.9555555555555555, 'subsample': 0.5}",475,100,1.361524776999886
373,0.2492976483618442,"{'class_weight': None, 'boosting_type': 'gbdt', 'num_leaves': 40, 'learning_rate': 0.006332926946560723, 'subsample_for_bin': 100000, 'min_child_samples': 75, 'reg_alpha': 0.5102040816326531, 'reg_lambda': 0.5918367346938775, 'colsample_bytree': 0.6444444444444444, 'subsample': 0.898989898989899}",236,80,1.681121429999962
374,0.2493641932413153,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 67, 'learning_rate': 0.04272662488912983, 'subsample_for_bin': 200000, 'min_child_samples': 300, 'reg_alpha': 0.32653061224489793, 'reg_lambda': 0.836734693877551, 'colsample_bytree': 0.9111111111111111, 'subsample': 1.0}",207,23,1.1489663879999625
375,0.24942855679482068,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 126, 'learning_rate': 0.09521241941169564, 'subsample_for_bin': 280000, 'min_child_samples': 100, 'reg_alpha': 0.9591836734693877, 'reg_lambda': 0.08163265306122448, 'colsample_bytree': 0.7777777777777778, 'subsample': 0.9848484848484849}",173,18,1.7652930880000213
376,0.24952255551602143,"{'class_weight': 'balanced', 'boosting_type': 'dart', 'num_leaves': 48, 'learning_rate': 0.005585729675955174, 'subsample_for_bin': 240000, 'min_child_samples': 65, 'reg_alpha': 0.9795918367346939, 'reg_lambda': 0.32653061224489793, 'colsample_bytree': 0.6888888888888889, 'subsample': 0.8383838383838385}",215,95,3.0424975859999677
377,0.24952334551429556,"{'class_weight': 'balanced', 'boosting_type': 'dart', 'num_leaves': 145, 'learning_rate': 0.005753196707328522, 'subsample_for_bin': 220000, 'min_child_samples': 365, 'reg_alpha': 0.6122448979591836, 'reg_lambda': 0.8979591836734693, 'colsample_bytree': 0.9111111111111111, 'subsample': 0.6212121212121212}",126,98,2.2731851869999673
378,0.24953907609561665,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 121, 'learning_rate': 0.051012245761693865, 'subsample_for_bin': 20000, 'min_child_samples': 245, 'reg_alpha': 0.4897959183673469, 'reg_lambda': 0.9795918367346939, 'colsample_bytree': 1.0, 'subsample': 1.0}",268,18,1.2265041790000168
379,0.24954123990032906,"{'class_weight': None, 'boosting_type': 'gbdt', 'num_leaves': 129, 'learning_rate': 0.12104078694567788, 'subsample_for_bin': 280000, 'min_child_samples': 125, 'reg_alpha': 0.8571428571428571, 'reg_lambda': 0.836734693877551, 'colsample_bytree': 0.6, 'subsample': 0.7373737373737375}",447,12,1.5295652800000425
380,0.24958034089014247,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 88, 'learning_rate': 0.16025447891850195, 'subsample_for_bin': 200000, 'min_child_samples': 205, 'reg_alpha': 0.1020408163265306, 'reg_lambda': 0.7959183673469387, 'colsample_bytree': 0.8666666666666667, 'subsample': 1.0}",74,5,1.147341305999987
381,0.249582986879749,"{'class_weight': None, 'boosting_type': 'dart', 'num_leaves': 67, 'learning_rate': 0.051012245761693865, 'subsample_for_bin': 200000, 'min_child_samples': 120, 'reg_alpha': 1.0, 'reg_lambda': 0.8571428571428571, 'colsample_bytree': 0.8222222222222222, 'subsample': 0.9646464646464648}",496,100,2.992349828999977
382,0.2496763370342332,"{'class_weight': 'balanced', 'boosting_type': 'dart', 'num_leaves': 143, 'learning_rate': 0.04952735487476894, 'subsample_for_bin': 280000, 'min_child_samples': 150, 'reg_alpha': 0.5714285714285714, 'reg_lambda': 0.5918367346938775, 'colsample_bytree': 0.9111111111111111, 'subsample': 0.9595959595959596}",283,67,3.060645181000041
383,0.24983072016220254,"{'class_weight': 'balanced', 'boosting_type': 'dart', 'num_leaves': 70, 'learning_rate': 0.030987022671792253, 'subsample_for_bin': 160000, 'min_child_samples': 120, 'reg_alpha': 0.14285714285714285, 'reg_lambda': 0.6938775510204082, 'colsample_bytree': 0.8222222222222222, 'subsample': 0.7272727272727273}",219,100,3.32998614600001
384,0.24985621428677962,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 125, 'learning_rate': 0.008446761725321852, 'subsample_for_bin': 200000, 'min_child_samples': 160, 'reg_alpha': 0.5714285714285714, 'reg_lambda': 0.6530612244897959, 'colsample_bytree': 0.9555555555555555, 'subsample': 1.0}",200,81,1.9162425150000217
385,0.24987690422383868,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 135, 'learning_rate': 0.14720613573058514, 'subsample_for_bin': 120000, 'min_child_samples': 150, 'reg_alpha': 0.4081632653061224, 'reg_lambda': 0.9183673469387754, 'colsample_bytree': 0.9555555555555555, 'subsample': 1.0}",420,6,1.1786824439998327
386,0.2499088213595797,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 30, 'learning_rate': 0.08908973256031148, 'subsample_for_bin': 180000, 'min_child_samples': 150, 'reg_alpha': 0.04081632653061224, 'reg_lambda': 0.5306122448979591, 'colsample_bytree': 0.9111111111111111, 'subsample': 1.0}",488,10,1.2232161870001619
387,0.25015485606164156,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 107, 'learning_rate': 0.04971057627082245, 'subsample_for_bin': 140000, 'min_child_samples': 360, 'reg_alpha': 0.5306122448979591, 'reg_lambda': 0.5510204081632653, 'colsample_bytree': 1.0, 'subsample': 1.0}",90,15,1.128531645999999
